t	u_avg	u_sdev	d-g0n0	g0n0	d-g0n2	g0n2	d-g0n4	g0n4	d-g0n5	g0n5	d-g0n7	g0n7	d-g0n9	g0n9	d-g0n12	g0n12	d-g0n15	g0n15	d-g0n17	g0n17	d-g0n18	g0n18	d-g0n19	g0n19	d-g1n2	g1n2	d-g1n4	g1n4	d-g1n5	g1n5	d-g1n10	g1n10	d-g1n11	g1n11	d-g1n12	g1n12	d-g1n13	g1n13	d-g1n14	g1n14	d-g1n18	g1n18	d-g2n0	g2n0	d-g2n6	g2n6	d-g2n7	g2n7	d-g2n8	g2n8	d-g2n13	g2n13	d-g2n14	g2n14	d-g2n16	g2n16	d-g2n18	g2n18	d-g2n19	g2n19	d-g3n1	g3n1	d-g3n2	g3n2	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n7	g3n7	d-g3n13	g3n13	d-g3n14	g3n14	d-g3n18	g3n18	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n5	g4n5	d-g4n6	g4n6	d-g4n8	g4n8	d-g4n10	g4n10	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n13	g4n13	d-g4n15	g4n15	d-g4n16	g4n16	d-g4n17	g4n17	d-g4n18	g4n18	d-g5n1	g5n1	d-g5n3	g5n3	d-g5n7	g5n7	d-g5n8	g5n8	d-g5n9	g5n9	d-g5n11	g5n11	d-g5n13	g5n13	d-g5n15	g5n15	d-g5n16	g5n16	d-g5n19	g5n19	d-g6n0	g6n0	d-g6n1	g6n1	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n6	g6n6	d-g6n9	g6n9	d-g6n10	g6n10	d-g6n11	g6n11	d-g6n12	g6n12	d-g6n15	g6n15	d-g6n16	g6n16	d-g6n17	g6n17	d-g6n19	g6n19	d-g7n2	g7n2	d-g7n6	g7n6	d-g7n7	g7n7	d-g7n10	g7n10	d-g7n14	g7n14	d-g7n15	g7n15	d-g7n17	g7n17	d-g8n0	g8n0	d-g8n1	g8n1	d-g8n3	g8n3	d-g8n8	g8n8	d-g8n9	g8n9	d-g8n11	g8n11	d-g8n12	g8n12	d-g9n3	g9n3	d-g9n4	g9n4	d-g9n5	g9n5	d-g9n8	g9n8	d-g9n9	g9n9	d-g9n10	g9n10	d-g9n14	g9n14	d-g9n16	g9n16	d-g9n17	g9n17	d-g9n19	g9n19	
511	0.81	0.09	13	10	4	3	15	11	7	5	15	11	10	8	7	5	3	3	1	1	3	3	11	9	13	10	15	11	8	6	8	6	14	10	17	13	10	8	11	8	8	6	1	1	2	2	7	6	1	1	8	6	13	10	3	3	7	5	14	11	7	6	9	7	3	3	10	8	2	2	3	3	8	6	15	11	10	8	11	9	10	8	5	4	13	9	12	9	6	5	6	5	6	5	16	12	12	9	9	7	4	3	7	6	7	5	11	9	11	9	15	11	7	6	6	5	8	6	10	8	16	12	12	9	14	11	7	6	2	2	9	7	15	11	9	7	5	4	5	4	9	7	5	4	12	9	10	8	5	4	11	8	10	8	4	3	5	5	0	0	11	8	9	7	5	4	15	11	8	6	14	11	9	7	15	11	12	9	4	3	8	6	4	3	7	6	12	9	6	5	3	3	15	11	7	5	6	5	7	6	9	7	
512	0.81	0.09	10	8	13	10	12	9	13	9	11	8	16	12	10	8	10	8	7	6	2	2	7	6	9	7	7	6	9	7	14	10	5	4	4	3	10	8	2	2	1	1	8	6	7	6	13	10	3	3	11	8	8	6	1	1	7	5	12	9	6	5	7	5	3	3	7	6	11	8	7	5	4	3	4	3	13	10	10	8	4	3	15	11	8	6	7	6	9	7	2	2	8	6	16	12	3	3	11	9	10	7	11	8	7	5	6	5	5	4	8	6	13	10	11	9	9	7	2	2	13	10	6	5	12	9	1	1	13	10	12	9	2	2	13	10	4	3	2	2	8	6	10	8	9	7	11	9	16	12	4	3	8	6	5	4	7	7	7	6	10	7	2	2	8	6	6	5	7	6	13	10	10	8	11	9	10	8	16	12	3	3	9	7	6	5	0	0	16	12	14	11	6	5	6	5	8	6	13	10	7	6	
513	0.80	0.08	8	6	13	10	6	5	2	2	1	1	10	8	7	5	9	7	12	9	8	6	3	3	10	7	8	6	0	0	11	8	8	6	16	12	7	5	9	7	10	8	8	6	8	6	9	7	7	6	5	4	9	7	14	10	11	8	9	7	5	4	5	4	12	9	10	8	16	12	7	5	6	5	6	5	11	9	12	9	9	7	7	6	10	7	0	0	5	4	7	5	11	8	10	8	9	7	11	9	7	5	6	5	6	5	10	8	4	3	13	10	14	11	9	7	2	2	14	10	11	9	15	11	9	7	9	7	1	1	13	10	4	3	11	8	5	4	14	11	11	8	6	5	5	4	11	9	14	10	14	11	12	9	8	6	16	14	8	6	9	7	4	3	5	4	6	5	9	7	7	6	0	0	5	4	3	3	16	12	10	8	10	8	4	3	5	4	5	4	6	5	4	3	8	6	11	8	6	5	7	6	
514	0.79	0.07	11	9	15	11	11	8	17	12	13	10	3	3	9	7	15	11	10	8	5	4	9	7	10	7	15	11	13	9	14	10	13	10	1	1	12	9	10	7	7	5	10	8	10	8	8	6	10	8	16	12	14	10	10	7	8	6	13	10	5	4	14	10	6	5	4	3	4	3	8	6	8	6	8	6	9	7	9	7	4	3	10	8	3	3	6	5	14	11	12	9	5	4	7	5	11	8	6	5	5	4	6	5	0	0	6	5	2	2	5	4	13	10	9	7	14	10	10	8	10	8	10	7	10	8	6	5	6	5	8	6	8	6	4	3	11	9	11	9	4	3	12	9	9	7	9	7	14	10	2	2	12	9	6	5	11	10	15	11	4	3	0	0	9	7	13	10	5	4	6	5	6	5	14	11	9	7	12	9	14	10	0	0	11	8	15	11	12	9	12	9	11	8	8	6	6	5	5	4	17	13	
515	0.81	0.09	10	8	2	2	7	6	10	7	7	6	10	8	16	12	14	11	10	8	9	7	15	11	2	2	13	10	9	7	2	2	13	10	8	6	5	4	6	5	4	3	3	3	8	6	14	11	9	7	9	7	7	5	13	10	9	7	1	1	6	5	11	8	13	9	1	1	8	6	10	8	8	6	10	8	14	11	10	8	5	4	12	9	3	3	12	9	6	5	10	7	10	8	14	10	3	3	3	3	11	8	7	6	9	7	4	3	6	5	8	6	12	9	17	13	8	6	14	10	7	6	17	12	10	8	9	7	6	5	2	2	10	8	9	7	6	5	11	9	4	3	10	8	11	8	1	1	11	8	14	11	11	9	3	3	5	5	8	6	6	5	5	4	9	7	10	8	11	9	12	9	14	11	4	3	13	10	10	8	2	2	8	6	12	9	4	3	8	6	13	10	9	7	17	12	6	5	12	9	2	2	
516	0.80	0.08	6	5	14	10	3	3	8	6	4	3	5	4	8	6	6	5	5	4	6	5	10	8	14	10	12	9	0	0	16	12	3	3	8	6	5	4	6	5	12	9	16	12	10	8	1	1	16	12	3	3	14	10	11	8	4	3	9	7	5	4	10	7	8	6	2	2	5	4	16	12	9	7	5	4	8	6	8	6	7	6	11	8	10	7	7	6	8	6	14	10	9	7	7	5	5	4	7	6	15	11	0	0	11	8	5	4	6	5	9	7	4	3	6	5	9	7	11	8	6	5	5	4	10	8	10	8	6	5	3	3	13	10	13	10	3	3	8	6	8	6	7	5	8	6	4	3	2	2	13	10	11	9	2	2	9	8	13	10	13	9	5	4	2	2	8	6	7	6	16	12	11	8	5	4	16	12	10	8	16	12	9	7	15	11	10	7	15	11	5	4	8	6	14	10	6	5	7	6	7	6	
517	0.80	0.08	0	0	5	4	11	8	10	7	5	4	8	6	6	5	11	9	11	8	13	10	6	5	6	5	4	3	12	9	2	2	12	9	2	2	10	8	5	4	13	10	5	4	5	4	2	2	12	9	8	6	9	7	8	6	6	5	8	6	14	11	3	3	11	8	11	9	6	5	3	3	1	1	13	10	11	9	7	6	10	8	4	3	14	10	9	7	7	6	10	7	7	5	3	3	17	12	10	8	11	8	11	8	8	6	14	11	6	5	7	6	12	9	11	9	11	8	12	9	8	6	8	6	8	6	5	4	8	6	6	5	8	6	11	8	12	9	17	13	17	12	12	9	7	5	9	7	9	7	10	8	14	11	7	5	7	7	8	6	2	2	9	7	6	5	7	6	4	3	11	8	5	4	6	5	10	8	8	6	9	7	15	11	15	11	5	4	10	8	5	4	11	8	9	7	4	3	8	6	12	9	
518	0.80	0.08	4	3	15	11	4	3	10	7	1	1	8	6	5	4	12	9	15	11	2	2	11	9	12	9	11	8	11	8	13	9	9	7	7	5	8	6	6	5	10	8	4	3	13	10	16	12	13	10	8	6	6	5	12	9	12	9	7	6	9	7	8	6	8	6	4	3	12	9	1	1	3	3	7	5	8	6	2	2	2	2	6	5	15	11	8	6	4	3	4	3	8	6	9	7	4	3	17	13	11	8	9	7	10	8	1	1	8	6	7	6	10	8	10	8	7	5	6	5	9	7	5	4	8	6	4	3	12	9	14	10	7	6	9	7	14	11	5	4	17	12	6	5	14	10	10	8	0	0	9	7	13	10	11	8	10	9	8	6	5	4	3	3	9	7	5	4	13	10	15	11	6	5	14	11	2	2	11	8	6	5	15	11	8	6	9	7	6	5	2	2	3	3	6	5	8	6	8	6	16	12	
519	0.81	0.10	13	10	8	6	8	6	10	7	4	3	3	3	8	6	10	8	8	6	11	8	2	2	6	5	6	5	13	9	12	9	3	3	11	8	12	9	13	10	8	6	7	6	9	7	15	11	6	5	4	3	10	7	9	7	9	7	14	11	13	10	8	6	9	7	3	3	6	5	15	11	8	6	13	10	14	11	11	8	10	8	9	7	13	9	13	10	12	9	4	3	7	5	3	3	9	7	3	3	1	1	8	6	13	10	3	3	10	8	1	1	8	6	10	8	11	8	7	5	3	3	5	4	10	8	9	7	16	12	9	7	16	12	4	3	8	6	9	7	13	9	2	2	11	8	10	8	16	12	8	6	4	3	5	4	11	10	7	6	4	3	12	9	3	3	7	6	5	4	13	10	11	8	3	3	8	6	1	1	16	12	12	9	8	6	7	5	3	3	7	6	7	5	3	3	2	2	9	7	12	9	
520	0.81	0.09	12	9	5	4	2	2	4	3	11	8	8	6	7	5	2	2	0	0	12	9	3	3	7	5	11	8	3	3	14	10	5	4	7	5	8	6	4	3	4	3	5	4	6	5	16	12	9	7	8	6	14	10	15	11	11	8	9	7	12	9	3	3	9	7	1	1	10	8	10	8	14	10	6	5	8	6	8	6	8	6	12	9	3	3	12	9	2	2	7	5	6	5	6	5	7	5	1	1	13	10	12	9	1	1	0	0	7	6	6	5	5	4	14	11	6	5	5	4	9	7	7	5	10	8	8	6	8	6	4	3	3	3	14	11	13	10	13	10	9	7	9	7	15	11	11	9	13	10	9	7	10	8	11	8	5	5	9	7	3	3	16	12	11	9	6	5	8	6	15	11	16	12	8	6	2	2	5	4	17	13	7	6	16	12	9	7	8	6	5	4	4	3	2	2	4	3	5	4	13	10	
521	0.80	0.08	3	3	16	12	4	3	2	2	6	5	12	9	9	7	11	9	2	2	7	5	4	3	6	5	7	6	10	7	7	5	11	8	9	7	9	7	12	9	1	1	6	5	12	9	9	7	14	11	8	6	2	2	14	10	16	12	11	9	4	3	11	8	15	11	12	9	12	9	3	3	8	6	6	5	10	8	9	7	14	11	13	10	8	6	8	6	8	6	5	4	9	7	4	3	12	9	11	9	9	7	7	6	7	5	6	5	15	11	11	8	15	11	8	6	2	2	4	3	12	9	8	6	14	11	1	1	12	9	12	9	11	8	5	4	7	6	9	7	4	3	16	12	13	10	13	10	12	9	4	3	12	9	7	5	7	7	17	13	8	6	2	2	7	6	4	3	7	6	7	6	9	7	11	9	12	9	6	5	15	11	3	3	4	3	17	12	5	4	0	0	6	5	8	6	13	10	10	8	8	6	
522	0.80	0.08	9	7	7	5	5	4	6	5	10	8	16	12	7	5	13	10	7	6	4	3	11	9	9	7	1	1	10	7	4	3	15	11	6	5	3	3	7	5	3	3	11	9	15	11	12	9	10	8	10	8	12	9	9	7	7	5	13	10	9	7	3	3	4	3	9	7	11	8	5	4	4	3	10	8	11	9	13	10	16	12	12	9	1	1	9	7	10	8	6	5	5	4	5	4	12	9	9	7	13	10	5	4	5	4	16	12	9	7	11	8	12	9	4	3	2	2	13	10	5	4	10	7	12	9	11	9	3	3	15	11	7	6	7	6	11	9	6	5	13	9	7	5	13	10	13	10	15	11	15	11	1	1	8	6	7	7	15	11	5	4	16	12	5	4	10	8	8	6	3	3	13	10	3	3	5	4	8	6	7	5	12	9	14	11	16	11	10	8	10	8	6	5	13	10	3	3	9	7	10	8	
523	0.81	0.09	4	3	8	6	10	8	7	5	6	5	7	6	9	7	13	10	10	8	9	7	6	5	3	3	3	3	13	9	9	7	2	2	3	3	13	10	1	1	10	8	6	5	7	6	1	1	6	5	11	8	10	7	3	3	3	3	5	4	14	11	11	8	3	3	6	5	7	6	8	6	9	7	15	11	9	7	9	7	4	3	12	9	9	7	5	4	10	8	11	8	6	5	9	7	6	5	11	9	6	5	12	9	13	10	11	8	9	7	5	4	10	8	13	10	4	3	5	4	2	2	11	8	10	8	9	7	1	1	16	12	12	9	9	7	12	9	7	6	16	12	7	5	10	8	10	8	8	6	13	10	3	3	9	7	6	6	10	8	7	5	12	9	6	5	2	2	13	10	7	6	2	2	10	8	8	6	11	8	12	9	9	7	12	9	17	12	15	11	4	3	9	7	6	5	5	4	4	3	10	8	
524	0.80	0.08	14	11	11	8	1	1	8	6	10	8	10	8	6	5	15	11	12	9	8	6	11	9	11	8	7	6	11	8	4	3	10	8	4	3	10	8	10	7	9	7	7	6	4	3	1	1	9	7	6	5	15	11	9	7	12	9	12	9	8	6	16	12	11	8	6	5	6	5	5	4	6	5	9	7	16	12	8	6	6	5	7	6	3	3	4	3	0	0	8	6	11	8	13	10	1	1	5	4	7	5	1	1	7	5	6	5	9	7	6	5	7	6	5	4	17	13	7	5	5	4	6	5	6	5	11	9	6	5	5	4	3	3	9	7	7	6	6	5	5	4	11	8	11	8	13	10	14	10	8	6	8	6	11	8	9	8	15	11	9	7	9	7	7	6	7	6	17	13	9	7	11	8	6	5	14	11	8	6	6	5	10	8	4	3	5	4	8	6	2	2	10	7	8	6	7	5	3	3	10	8	
525	0.80	0.08	7	6	8	6	12	9	11	8	13	10	14	11	4	3	4	3	8	6	5	4	11	9	13	10	7	6	16	11	10	7	11	8	7	5	11	8	9	7	13	10	3	3	8	6	13	10	5	4	9	7	8	6	13	10	8	6	0	0	15	11	5	4	9	7	9	7	0	0	9	7	3	3	12	9	13	10	7	6	1	1	5	4	6	5	10	8	10	8	16	12	12	9	8	6	3	3	9	7	8	6	11	8	8	6	9	7	10	8	0	0	7	6	8	6	9	7	12	9	8	6	3	3	8	6	10	8	7	6	6	5	17	13	7	6	15	11	11	9	7	5	7	5	3	3	7	6	2	2	14	11	11	9	5	4	12	11	10	8	4	3	5	4	5	4	6	5	10	8	10	8	10	8	6	5	4	3	7	5	2	2	16	12	5	4	11	8	11	9	16	12	13	9	6	5	11	8	9	7	10	8	
526	0.81	0.10	12	9	12	9	4	3	4	3	3	3	4	3	9	7	10	8	5	4	13	10	7	6	8	6	8	6	7	5	7	5	3	3	11	8	3	3	16	12	4	3	8	6	7	6	3	3	5	4	1	1	3	3	11	8	8	6	2	2	6	5	9	7	9	7	1	1	7	6	6	5	15	11	8	6	3	3	13	10	17	13	11	8	7	5	11	9	8	6	12	9	9	7	1	1	15	11	0	0	3	3	15	11	6	5	4	3	3	3	8	6	3	3	1	1	13	10	5	4	12	9	16	12	8	6	2	2	9	7	8	6	11	8	15	11	13	10	5	4	7	5	6	5	5	4	14	11	7	5	9	7	7	6	12	9	16	14	11	8	12	9	9	7	6	5	8	6	4	3	15	11	14	11	2	2	13	10	9	7	2	2	14	11	9	7	8	6	10	8	13	10	5	4	3	3	13	10	7	6	12	9	
527	0.78	0.06	5	4	5	4	9	7	9	7	6	5	5	4	15	11	13	10	9	7	5	4	14	11	8	6	16	12	14	10	5	4	5	4	6	5	6	5	8	6	8	6	13	10	9	7	3	3	8	6	17	12	12	9	4	3	5	4	4	3	14	11	8	6	14	10	7	6	10	8	10	8	10	7	12	9	8	6	3	3	10	8	11	8	8	6	13	10	15	11	8	6	9	7	7	5	14	10	13	10	9	7	5	4	12	9	8	6	6	5	13	10	15	11	10	8	15	11	2	2	14	11	12	9	5	4	9	7	15	11	9	7	7	6	8	6	3	3	10	8	4	3	15	11	9	7	11	9	14	10	8	6	3	3	12	9	8	7	8	6	16	12	7	5	9	7	14	11	5	4	8	6	15	11	6	5	8	6	8	6	17	13	4	3	13	10	12	9	13	10	8	6	8	6	10	7	5	4	6	5	5	4	
528	0.80	0.09	2	2	7	5	6	5	15	11	13	10	11	9	2	2	7	6	7	6	0	0	11	9	14	10	11	8	4	3	11	8	4	3	3	3	7	5	10	7	8	6	9	7	11	9	2	2	12	9	6	5	8	6	0	0	6	5	8	6	8	6	8	6	13	9	11	9	7	6	14	10	7	5	10	8	11	9	7	6	13	10	1	1	4	3	11	9	1	1	8	6	12	9	6	5	7	5	1	1	8	6	10	8	12	9	9	7	11	8	16	12	6	5	11	9	8	6	2	2	10	8	10	7	7	6	7	6	6	5	9	7	12	9	11	8	15	11	6	5	8	6	7	5	1	1	6	5	12	9	13	10	5	4	7	5	3	3	2	2	10	7	8	6	7	6	8	6	10	8	9	7	12	9	7	6	11	9	14	10	11	8	10	8	10	8	12	9	4	3	6	5	11	8	10	7	12	9	9	7	11	9	
529	0.79	0.08	9	7	9	7	3	3	9	7	14	11	6	5	12	9	10	8	2	2	8	6	7	6	13	10	11	8	14	10	2	2	7	5	7	5	9	7	0	0	10	8	11	9	9	7	14	11	5	4	6	5	9	7	12	9	11	8	8	6	12	9	14	10	11	8	12	9	13	10	9	7	6	5	2	2	8	6	7	6	12	9	5	4	2	2	9	7	9	7	15	11	10	8	4	3	12	9	5	4	8	6	6	5	4	3	13	10	9	7	12	9	6	5	14	11	7	5	5	4	7	6	10	7	3	3	14	11	8	6	12	9	4	3	12	9	7	6	13	10	9	7	10	8	7	5	12	9	11	8	11	8	6	5	14	10	4	4	8	6	6	5	4	3	7	6	9	7	11	9	8	6	9	7	16	12	8	6	9	7	1	1	6	5	15	11	11	8	11	9	15	11	11	8	12	9	5	4	1	1	4	3	
530	0.81	0.09	5	4	4	3	6	5	10	7	13	10	3	3	9	7	4	3	5	4	11	8	5	4	6	5	8	6	7	5	9	7	2	2	8	6	9	7	13	10	9	7	8	6	8	6	8	6	4	3	5	4	6	5	4	3	2	2	10	8	3	3	10	7	10	7	9	7	6	5	3	3	2	2	14	10	11	9	4	3	9	7	6	5	7	5	11	9	4	3	6	5	10	8	9	7	7	5	11	9	1	1	1	1	0	0	5	4	7	6	6	5	6	5	5	4	11	8	4	3	5	4	11	8	6	5	15	11	13	10	12	9	6	5	6	5	9	7	1	1	2	2	3	3	4	3	6	5	2	2	14	11	7	6	10	7	10	9	4	3	2	2	10	7	8	6	10	8	11	9	3	3	8	6	13	10	11	9	7	5	9	7	9	7	9	7	17	12	1	1	11	9	12	9	7	5	16	12	13	10	14	11	
531	0.81	0.09	3	3	2	2	17	13	3	3	9	7	6	5	6	5	4	3	6	5	11	8	7	6	7	5	7	6	2	2	9	7	7	5	10	8	0	0	13	10	14	10	8	6	13	10	3	3	17	13	2	2	6	5	12	9	0	0	6	5	11	8	9	7	13	9	10	8	2	2	10	8	9	7	5	4	7	7	12	9	12	9	4	3	15	11	14	11	3	3	13	9	9	7	10	8	12	9	9	7	14	10	7	6	11	8	3	3	11	8	6	5	7	6	8	6	9	7	6	5	8	6	16	12	14	11	11	9	9	7	7	5	0	0	5	4	13	10	8	6	11	8	7	5	10	8	0	0	9	7	8	6	7	6	8	6	6	6	16	12	7	5	14	10	4	3	6	5	9	7	10	8	7	6	10	8	9	7	6	5	1	1	8	6	8	6	12	9	8	6	13	10	5	4	4	3	1	1	5	4	8	6	
532	0.80	0.07	14	11	14	10	13	10	15	11	3	3	5	4	8	6	5	4	7	6	6	5	5	4	16	12	2	2	4	3	5	4	8	6	8	6	6	5	11	8	8	6	9	7	9	7	9	7	8	6	10	8	7	5	8	6	10	8	4	3	15	11	13	10	4	3	6	5	7	6	4	3	9	7	1	1	5	5	3	3	7	6	10	8	4	3	13	10	9	7	8	6	7	5	9	7	6	5	2	2	14	10	8	6	15	11	5	4	7	6	4	3	14	11	11	9	11	8	3	3	10	8	9	7	13	10	4	3	12	9	12	9	14	11	11	8	8	6	5	4	6	5	8	6	17	13	11	9	7	5	9	7	5	4	8	6	8	7	6	5	13	9	10	7	6	5	9	7	8	6	14	11	5	4	14	11	8	6	10	8	13	10	7	6	6	5	3	3	6	5	9	7	11	8	9	7	5	4	1	1	10	8	
533	0.80	0.09	12	9	2	2	1	1	5	4	14	11	14	11	9	7	8	6	14	11	3	3	2	2	12	9	8	6	13	9	4	3	6	5	4	3	8	6	11	8	10	8	3	3	9	7	10	8	4	3	6	5	7	5	5	4	1	1	11	9	5	4	4	3	6	5	7	6	6	5	2	2	12	9	8	6	7	7	11	8	6	5	8	6	9	7	11	9	13	10	17	12	3	3	16	12	4	3	11	9	3	3	8	6	5	4	8	6	16	12	8	6	6	5	8	6	9	7	7	5	10	8	9	7	11	9	6	5	9	7	7	5	7	6	5	4	5	4	12	9	11	8	14	10	9	7	12	9	10	7	8	6	15	11	6	5	7	7	6	5	1	1	10	7	15	11	8	6	2	2	6	5	17	13	9	7	8	6	11	8	15	11	8	6	11	8	7	5	9	7	11	9	4	3	3	3	6	5	8	6	8	6	
534	0.80	0.08	3	3	10	7	14	11	9	7	10	8	13	10	13	10	11	9	0	0	5	4	9	7	2	2	12	9	14	10	4	3	5	4	8	6	11	8	10	7	7	5	0	0	6	5	9	7	13	10	7	5	13	10	15	11	12	9	12	9	6	5	9	7	13	9	7	6	7	6	5	4	11	8	12	9	9	8	2	2	7	6	7	6	9	7	12	9	10	8	10	7	14	10	10	8	12	9	13	10	6	5	6	5	5	4	10	8	16	12	13	10	2	2	10	8	7	5	11	8	9	7	8	6	7	6	11	9	3	3	4	3	9	7	6	5	9	7	7	6	9	7	9	7	10	8	6	5	4	3	8	6	10	8	0	0	2	2	4	3	9	7	4	3	4	3	6	5	12	9	7	6	15	11	6	5	4	3	8	6	8	6	9	7	6	5	5	4	4	3	8	6	8	6	8	6	3	3	14	11	3	3	
535	0.80	0.09	10	8	12	9	7	6	13	9	9	7	5	4	8	6	8	6	3	3	7	5	13	10	3	3	5	4	8	6	8	6	10	8	9	7	5	4	1	1	14	10	12	9	4	3	8	6	15	11	10	8	11	8	10	7	0	0	12	9	9	7	15	11	5	4	4	3	10	8	7	5	14	10	10	8	7	7	10	8	1	1	9	7	8	6	2	2	5	4	9	7	12	9	4	3	3	3	7	6	14	10	1	1	9	7	11	8	7	6	8	6	10	8	4	3	8	6	12	9	13	10	11	8	12	9	14	11	6	5	16	12	8	6	7	6	2	2	10	8	10	7	10	8	6	5	8	6	9	7	3	3	9	7	13	10	14	13	4	3	4	3	6	5	9	7	10	8	11	9	11	8	3	3	6	5	5	4	10	8	4	3	15	11	10	8	4	3	10	8	11	9	7	5	2	2	9	7	9	7	14	11	
536	0.80	0.09	17	13	12	9	8	6	10	7	6	5	15	11	8	6	10	8	12	9	4	3	12	9	4	3	14	11	5	4	2	2	10	8	5	4	12	9	2	2	3	3	6	5	11	9	13	10	3	3	10	8	9	7	14	10	8	6	7	6	11	8	9	7	8	6	7	6	6	5	8	6	5	4	9	7	5	5	11	8	12	9	7	6	4	3	10	8	6	5	10	7	1	1	13	10	7	5	12	9	11	8	6	5	7	5	8	6	6	5	6	5	7	6	5	4	12	9	12	9	16	12	10	7	6	5	5	4	7	6	8	6	10	8	3	3	3	3	16	12	13	9	14	10	11	8	13	10	4	3	12	9	0	0	7	5	4	4	15	11	16	12	8	6	7	6	8	6	4	3	6	5	0	0	0	0	7	6	13	10	4	3	10	8	8	6	2	2	1	1	12	9	13	9	5	4	11	8	9	7	8	6	
537	0.80	0.09	15	11	4	3	7	6	11	8	7	6	7	6	6	5	1	1	1	1	5	4	9	7	12	9	15	11	10	7	11	8	15	11	8	6	7	5	12	9	10	8	7	6	9	7	7	6	0	0	8	6	7	5	11	8	8	6	8	6	15	11	7	5	11	8	3	3	1	1	4	3	13	10	12	9	9	8	9	7	8	6	2	2	5	4	4	3	6	5	5	4	13	10	8	6	11	8	3	3	5	4	13	10	12	9	9	7	10	8	5	4	3	3	5	4	17	13	6	5	13	10	16	12	10	8	7	6	5	4	9	7	6	5	15	11	3	3	3	3	10	7	3	3	5	4	8	6	9	7	6	5	12	9	10	7	7	7	7	6	10	7	10	7	10	8	11	8	4	3	7	6	6	5	13	10	9	7	10	8	7	5	11	8	4	3	7	5	5	4	11	9	14	10	8	6	7	5	12	9	7	6	
538	0.80	0.09	4	3	4	3	5	4	7	5	14	11	2	2	11	8	9	7	8	6	14	10	4	3	4	3	10	8	12	9	9	7	8	6	2	2	10	8	12	9	5	4	12	9	9	7	7	6	12	9	7	5	6	5	2	2	7	5	10	8	9	7	9	7	4	3	6	5	6	5	7	5	6	5	11	8	7	7	3	3	13	10	6	5	7	5	9	7	7	6	5	4	8	6	5	4	9	7	3	3	14	10	3	3	7	5	4	3	10	8	11	8	7	6	12	9	7	5	4	3	11	9	8	6	10	8	14	11	3	3	12	9	7	6	7	6	6	5	2	2	10	7	5	4	8	6	11	9	2	2	7	6	5	4	2	2	8	7	6	5	6	5	15	11	4	3	1	1	5	4	14	11	9	7	4	3	9	7	5	4	3	3	12	9	8	6	5	4	8	6	11	9	13	9	7	5	8	6	13	10	13	10	
539	0.81	0.09	6	5	12	9	0	0	4	3	8	6	4	3	4	3	9	7	11	8	16	12	9	7	4	3	6	5	11	8	8	6	12	9	10	8	10	8	13	10	4	3	13	10	6	5	2	2	10	8	4	3	9	7	3	3	7	5	2	2	3	3	8	6	6	5	2	2	11	8	8	6	11	8	12	9	15	13	13	10	0	0	9	7	5	4	8	6	12	9	5	4	10	8	6	5	15	11	9	7	7	5	6	5	10	8	3	3	6	5	10	8	1	1	15	11	11	8	8	6	1	1	8	6	10	8	10	8	0	0	13	10	9	7	8	6	4	3	7	6	7	5	4	3	6	5	5	4	11	8	11	8	2	2	9	7	8	7	15	11	13	9	4	3	9	7	15	11	11	9	6	5	6	5	8	6	4	3	11	8	3	3	2	2	8	6	14	10	11	9	6	5	4	3	7	5	10	7	2	2	5	4	
540	0.80	0.07	10	8	4	3	4	3	10	7	14	11	12	9	10	8	11	9	9	7	8	6	5	4	7	5	14	11	9	7	9	7	9	7	7	5	6	5	8	6	10	8	6	5	8	6	9	7	6	5	9	7	16	12	2	2	9	7	5	4	11	8	4	3	9	7	4	3	3	3	8	6	9	7	15	11	13	10	9	7	3	3	5	4	16	11	7	6	7	6	8	6	5	4	10	8	14	10	9	7	4	3	4	3	16	12	4	3	10	8	11	8	11	9	6	5	9	7	12	9	8	6	10	7	6	5	11	9	11	8	9	7	13	10	5	4	7	6	6	5	1	1	4	3	10	8	8	6	16	12	10	8	5	4	12	9	4	4	8	6	9	7	8	6	7	6	12	9	5	4	6	5	11	8	10	8	13	10	10	8	3	3	5	4	9	7	6	5	4	3	10	8	9	7	1	1	6	5	2	2	14	11	
541	0.81	0.09	7	6	13	10	7	6	4	3	4	3	8	6	5	4	14	11	12	9	8	6	11	9	7	5	4	3	5	4	12	9	7	5	8	6	10	8	0	0	5	4	6	5	9	7	12	9	4	3	14	10	1	1	6	5	7	5	9	7	14	11	11	8	10	7	13	10	9	7	6	5	15	11	2	2	2	2	6	5	7	6	9	7	7	5	8	6	5	4	11	8	10	8	16	12	5	4	3	3	12	9	1	1	9	7	10	8	3	3	11	8	14	11	3	3	10	8	12	9	12	9	12	9	7	6	11	9	9	7	10	7	4	3	11	8	7	6	7	6	12	9	5	4	14	10	7	6	15	11	16	12	2	2	3	3	2	2	12	9	9	7	6	5	0	0	3	3	13	10	12	9	6	5	9	7	12	9	7	5	8	6	7	6	3	3	4	3	6	5	3	3	8	6	14	10	12	9	17	13	10	8	
